baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R16W0	R8W7	R16W7	R8W0	R10W7	R6W0	R6W7	R10W0	R3W0	R9W7	R3W7	R9W0	R19W7	R21W0	R21W7	R19W0	Significant	tax[rownames(res), ]	Phylum	KO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVBCFXA	NOVBCFXA	NOVBCFXA
0.672355668290554	2.77321160910909	3.01006543354479	0.921312732342575	0.356887175546819	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	No	NOVQDTAD	NOVQDTAD	NOVQDTAD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMNCTL	NOVMNCTL	NOVMNCTL
0.485546932181752	-2.38516344069986	3.0237818008491	-0.788801440643001	0.430228067375032	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	No	NOV664K9	NOV664K9	NOV664K9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV80FRB	NOV80FRB	NOV80FRB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3V59U	NOV3V59U	NOV3V59U
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3V7CD	NOV3V7CD	NOV3V7CD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFQ6JY	NOVFQ6JY	NOVFQ6JY
0.672355668290554	2.77321160910909	3.01006543354479	0.921312732342575	0.356887175546819	0.84655442959671	0	0	0	0	0	0	0	15	0	0	0	0	0	0	6	0	No	NOV48J53	NOV48J53	NOV48J53
0	0	0	0	1	NA	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLUQJC	NOVLUQJC	NOVLUQJC
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4C4DO	NOV4C4DO	NOV4C4DO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVF92GR	NOVF92GR	NOVF92GR
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV6HFQF	NOV6HFQF	NOV6HFQF
0.776875091490804	-3.07720580438399	3.00443643952975	-1.02422063715404	0.305731073338909	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	No	NOVV1IB8	NOVV1IB8	NOVV1IB8
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVTWDXY	NOVTWDXY	NOVTWDXY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMKU17	NOVMKU17	NOVMKU17
0	0	0	0	1	NA	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSL7SG	NOVSL7SG	NOVSL7SG
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVKCXXE	NOVKCXXE	NOVKCXXE
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQH90X	NOVQH90X	NOVQH90X
2.09178386377605	0.197616012632578	2.9335517626532	0.0673640789804399	0.94629186502628	0.983708460094499	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	No	NOVZIYYZ	NOVZIYYZ	NOVZIYYZ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV42TOP	NOV42TOP	NOV42TOP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVKGKCA	NOVKGKCA	NOVKGKCA
0.276700482453041	1.64054713174455	3.04395341979203	0.538952771444394	0.589919443058149	0.84655442959671	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	No	NOV94CSS	NOV94CSS	NOV94CSS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV9OYO4	NOV9OYO4	NOV9OYO4
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNYCQ8	NOVNYCQ8	NOVNYCQ8
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAJIG5	NOVAJIG5	NOVAJIG5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFCQBD	NOVFCQBD	NOVFCQBD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXQD0J	NOVXQD0J	NOVXQD0J
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVV2N56	NOVV2N56	NOVV2N56
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4CSBK	NOV4CSBK	NOV4CSBK
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRNUW7	NOVRNUW7	NOVRNUW7
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNTS6B	NOVNTS6B	NOVNTS6B
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVA5NPY	NOVA5NPY	NOVA5NPY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV5H525	NOV5H525	NOV5H525
0	0	0	0	1	NA	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	No	NOVE4WL9	NOVE4WL9	NOVE4WL9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1IQ97	NOV1IQ97	NOV1IQ97
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVVWEHZ	NOVVWEHZ	NOVVWEHZ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHT7RB	NOVHT7RB	NOVHT7RB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVILG72	NOVILG72	NOVILG72
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSYV89	NOVSYV89	NOVSYV89
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8X9K9	NOV8X9K9	NOV8X9K9
0.485595541645894	-2.38529775951951	3.02377710568612	-0.788847086325918	0.430201385197847	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	No	NOVXFIKS	NOVXFIKS	NOVXFIKS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVOIYFO	NOVOIYFO	NOVOIYFO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVTDQBX	NOVTDQBX	NOVTDQBX
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGR8D4	NOVGR8D4	NOVGR8D4
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8QS83	NOV8QS83	NOV8QS83
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGK80H	NOVGK80H	NOVGK80H
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRVFQ3	NOVRVFQ3	NOVRVFQ3
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVCRVIS	NOVCRVIS	NOVCRVIS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXKJ6R	NOVXKJ6R	NOVXKJ6R
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0VU7O	NOV0VU7O	NOV0VU7O
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNAGJF	NOVNAGJF	NOVNAGJF
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2J8YZ	NOV2J8YZ	NOV2J8YZ
0.224118556096851	0.765881795433733	3.05317628814096	0.250847551256226	0.801931976051527	0.916942069979193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	No	NOV96QEP	NOV96QEP	NOV96QEP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVZZ1C7	NOVZZ1C7	NOVZZ1C7
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVR2XGH	NOVR2XGH	NOVR2XGH
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVT8UJK	NOVT8UJK	NOVT8UJK
0	0	0	0	1	NA	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAUVN9	NOVAUVN9	NOVAUVN9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVA2TJX	NOVA2TJX	NOVA2TJX
1.16531263723621	-3.67007532005597	2.99373334069188	-1.22591924610352	0.220229065418835	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	No	NOVEE8CY	NOVEE8CY	NOVEE8CY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLWFJI	NOVLWFJI	NOVLWFJI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVG6RZA	NOVG6RZA	NOVG6RZA
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVIS0QI	NOVIS0QI	NOVIS0QI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJPLGH	NOVJPLGH	NOVJPLGH
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVY14LW	NOVY14LW	NOVY14LW
6.49794696117436	-0.667095388089328	2.9014873079996	-0.229914977139518	0.818157837985303	0.925705615953753	0	0	0	0	0	0	0	0	0	0	0	0	11	15	14	26	No	NOVWBGS3	NOVWBGS3	NOVWBGS3
1.32494968245117	2.14844997602131	2.98659205249237	0.719365061668996	0.47191601803552	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	3	No	NOV41CVR	NOV41CVR	NOV41CVR
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYGMFN	NOVYGMFN	NOVYGMFN
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVTTUFA	NOVTTUFA	NOVTTUFA
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXJZ6Z	NOVXJZ6Z	NOVXJZ6Z
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVV14TZ	NOVV14TZ	NOVV14TZ
0.291357324987536	-1.35205454491955	3.04841496525968	-0.443527065812176	0.657384546672492	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	3	23	0	No	NOVVR7X4	NOVVR7X4	NOVVR7X4
0.689081015428076	2.83619593500931	3.0085517311221	0.942711373605498	0.345828554209845	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	No	NOV3WFBV	NOV3WFBV	NOV3WFBV
0.485546932181752	-2.38516344069986	3.0237818008491	-0.788801440643001	0.430228067375032	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	No	NOVT51MF	NOVT51MF	NOVT51MF
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHV29W	NOVHV29W	NOVHV29W
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7ICRR	NOV7ICRR	NOV7ICRR
0.873984477927155	-3.24975500559057	3.00086511050648	-1.08293938111803	0.278835330496007	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	No	NOVRWV89	NOVRWV89	NOVRWV89
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVEOE5F	NOVEOE5F	NOVEOE5F
2.03948526460461	1.33206723509335	2.94603299680851	0.452156250977637	0.651156422613596	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	6	13	0	No	NOV1Q72F	NOV1Q72F	NOV1Q72F
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMI8QQ	NOVMI8QQ	NOVMI8QQ
0.830136049359932	-0.452752789566606	3.00293305860351	-0.150770190587317	0.88015700188351	0.953783854840839	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	No	NOVAQHPY	NOVAQHPY	NOVAQHPY
1.21642133360467	-2.09505015484631	2.98803603177146	-0.701146215296559	0.483211771225864	0.84655442959671	0	0	0	0	3	0	0	0	0	0	0	0	0	10	0	0	No	NOVJK4V0	NOVJK4V0	NOVJK4V0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV646JO	NOV646JO	NOV646JO
0.582714649975073	-2.65450108578921	3.01516760827553	-0.880382595814433	0.378652081601857	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	No	NOVQ3KQF	NOVQ3KQF	NOVQ3KQF
0.448237112193703	1.87867977083531	3.03740148665	0.618515457733357	0.536235611519177	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	No	NOVU4ODI	NOVU4ODI	NOVU4ODI
0.69787384775677	1.58798477641607	3.01686345960059	0.526369455456333	0.598631533783937	0.84655442959671	0	0	0	0	3	0	0	0	0	0	0	0	3	2	0	0	No	NOVGUH50	NOVGUH50	NOVGUH50
1.06831019162097	-3.5432388780178	2.9956746794786	-1.1827849339884	0.236894393003937	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	No	NOV8Q26G	NOV8Q26G	NOV8Q26G
2.04867075689395	-0.985519259278048	2.93937109568825	-0.335282353672083	0.73741210387114	0.884981075361785	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	8	No	NOVFW03H	NOVFW03H	NOVFW03H
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV65XPZ	NOV65XPZ	NOV65XPZ
1.64925895164071	-0.16855322412612	2.94583435090694	-0.0572174820604651	0.954371952303099	0.985082787152981	0	0	0	0	0	0	0	0	0	0	0	0	9	6	0	3	No	NOVFRI1O	NOVFRI1O	NOVFRI1O
1.34617799865027	-3.89419570723478	2.99068830741255	-1.30210684195436	0.192879864591766	0.84655442959671	0	0	0	16	0	0	0	0	0	0	0	0	0	5	0	3	No	NOV98H0U	NOV98H0U	NOV98H0U
3.52762309354103	-1.31542953042161	2.7019777920499	-0.48683950485901	0.626372072283779	0.84655442959671	0	0	0	16	4	0	0	0	0	0	0	0	8	13	0	7	No	NOVWZWM3	NOVWZWM3	NOVWZWM3
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	No	NOVSMV1D	NOVSMV1D	NOVSMV1D
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	No	NOVQ08OJ	NOVQ08OJ	NOVQ08OJ
0.245230250312883	1.23585945322224	3.04892697369527	0.405342425018593	0.685225825645374	0.84655442959671	0	0	0	0	3	0	0	0	0	0	0	0	57	0	0	16	No	NOVMWE3J	NOVMWE3J	NOVMWE3J
2.41876289393893	0.5801584939034	2.9284965290874	0.19810796705441	0.842960591564316	0.937132052051659	0	0	0	0	0	0	0	0	0	0	0	0	9	10	6	0	No	NOV4QQLE	NOV4QQLE	NOV4QQLE
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSYQGM	NOVSYQGM	NOVSYQGM
0.73297805345944	-0.0642787120320901	3.01609126826663	-0.0213119253745366	0.98299683092711	0.996539212309727	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	No	NOVRNABL	NOVRNABL	NOVRNABL
0.516810761571057	2.41495511400325	3.0200104700578	0.799651238943232	0.423912891618611	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	No	NOVFLT84	NOVFLT84	NOVFLT84
1.26249979881518	-3.78686452590797	2.99208847417316	-1.26562585250907	0.205647065873666	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	No	NOVFSGYJ	NOVFSGYJ	NOVFSGYJ
1.6002060598641	-1.72023935145931	2.97193613087588	-0.578827833339853	0.562705348554654	0.84655442959671	0	0	0	16	0	0	0	0	0	0	0	0	0	6	4	0	No	NOVN730K	NOVN730K	NOVN730K
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNTCXD	NOVNTCXD	NOVNTCXD
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	32	No	NOVYLVM7	NOVYLVM7	NOVYLVM7
1.16531263723621	-3.67007532005597	2.99373334069188	-1.22591924610352	0.220229065418835	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	12	No	NOVCMO86	NOVCMO86	NOVCMO86
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	20	No	NOVBFI2O	NOVBFI2O	NOVBFI2O
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVTNDRO	NOVTNDRO	NOVTNDRO
1.01166297235437	3.3974083732744	2.99756787971997	1.13338830331735	0.257051223851296	0.84655442959671	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	No	NOVOI90S	NOVOI90S	NOVOI90S
0.602945888499567	2.64088823213085	3.01346286961381	0.876363289144921	0.380832568932575	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	No	NOV0C4EM	NOV0C4EM	NOV0C4EM
2.41173510085684	1.36411065107003	2.9370228282131	0.464453540492213	0.642322838319542	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	11	7	7	0	No	NOVZL1GX	NOVZL1GX	NOVZL1GX
1.00853350243583	3.37346051640577	2.99795608861647	1.12525347826645	0.260481637338569	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	No	NOVEXNPZ	NOVEXNPZ	NOVEXNPZ
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	23	36	0	No	NOVL3FLX	NOVL3FLX	NOVL3FLX
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJQN51	NOVJQN51	NOVJQN51
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVVW7JX	NOVVW7JX	NOVVW7JX
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVDYJ4Y	NOVDYJ4Y	NOVDYJ4Y
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVVEXIR	NOVVEXIR	NOVVEXIR
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVW4M29	NOVW4M29	NOVW4M29
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV00Z4C	NOV00Z4C	NOV00Z4C
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVIO0KR	NOVIO0KR	NOVIO0KR
0.560296390242129	2.50115106616451	3.01739468469069	0.828910808007505	0.407154879108928	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	No	NOVXDPM1	NOVXDPM1	NOVXDPM1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVW5MSQ	NOVW5MSQ	NOVW5MSQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVEUMKJ	NOVEUMKJ	NOVEUMKJ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSFZXL	NOVSFZXL	NOVSFZXL
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVIKM1V	NOVIKM1V	NOVIKM1V
0.689081015428076	2.83619593500931	3.0085517311221	0.942711373605498	0.345828554209845	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	No	NOVKFEO7	NOVKFEO7	NOVKFEO7
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVV86P0	NOVV86P0	NOVV86P0
0.947486396213605	3.3007489272849	2.99917430120884	1.10055255073188	0.271091446294713	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	No	NOV2DGCR	NOV2DGCR	NOV2DGCR
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVDQH1N	NOVDQH1N	NOVDQH1N
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJNFYP	NOVJNFYP	NOVJNFYP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8FHVN	NOV8FHVN	NOV8FHVN
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV06W1C	NOV06W1C	NOV06W1C
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYQJGO	NOVYQJGO	NOVYQJGO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJLIWG	NOVJLIWG	NOVJLIWG
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYCYHS	NOVYCYHS	NOVYCYHS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVCOF02	NOVCOF02	NOVCOF02
0.441080281041065	-2.29508162569864	3.02702755036275	-0.758196477406887	0.448333369727109	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	No	NOVD5D9V	NOVD5D9V	NOVD5D9V
1.02430621276849	-0.948659006298347	2.98808650437734	-0.317480436027748	0.750879082026467	0.89703821572315	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	No	NOVLO4X3	NOVLO4X3	NOVLO4X3
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFFTZQ	NOVFFTZQ	NOVFFTZQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVAVW02	NOVAVW02	NOVAVW02
0.77695286663343	-3.07734381779625	3.00443341275888	-1.02426760557506	0.305708894333926	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	No	NOVUOSR2	NOVUOSR2	NOVUOSR2
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUCNBA	NOVUCNBA	NOVUCNBA
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVDM0NP	NOVDM0NP	NOVDM0NP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2H1P4	NOV2H1P4	NOV2H1P4
3.37286972948597	2.82841461912788	2.95371634539845	0.957578280505585	0.338275455643766	0.84655442959671	0	0	0	28	15	0	0	0	0	0	0	0	20	0	0	4	No	NOV1ED9B	NOV1ED9B	NOV1ED9B
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSAZ7P	NOVSAZ7P	NOVSAZ7P
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVBG3ZN	NOVBG3ZN	NOVBG3ZN
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3S67I	NOV3S67I	NOV3S67I
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLAAZG	NOVLAAZG	NOVLAAZG
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUFK2P	NOVUFK2P	NOVUFK2P
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1FS5N	NOV1FS5N	NOV1FS5N
4.87355500265046	-2.18451181042424	2.91932254891114	-0.748294090092589	0.454282788454835	0.84655442959671	0	0	0	49	0	0	0	0	0	0	0	0	0	23	8	0	No	NOVVWO4N	NOVVWO4N	NOVVWO4N
0.258405380785529	1.23585945395672	3.04892697368954	0.405342425260252	0.685225825467765	0.84655442959671	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	No	NOVQRS7X	NOVQRS7X	NOVQRS7X
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVEU82P	NOVEU82P	NOVEU82P
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVYSEUN	NOVYSEUN	NOVYSEUN
3.02265528008314	4.98288913559784	2.98200672021363	1.67098521335353	0.0947245985159185	0.84655442959671	0	0	0	0	14	0	0	0	0	0	0	0	14	0	6	0	No	NOVI1DAO	NOVI1DAO	NOVI1DAO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV6N5G1	NOV6N5G1	NOV6N5G1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFNSL2	NOVFNSL2	NOVFNSL2
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV16FIB	NOV16FIB	NOV16FIB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMP4X5	NOVMP4X5	NOVMP4X5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGE3CK	NOVGE3CK	NOVGE3CK
