baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	R2W0	R30W7	R14W7	R14W0	R2W7	R30W0	R20W0	R4W7	R18W7	R12W0	R18W0	R12W7	R4W0	R20W6	R1W7	R17W0	R17W7	R1W0	R7W0	R29W0	R23W7	R11W7	R11W0	R7W7	R29W7	R23W0	Significant	tax[rownames(res), ]	Phylum	KO
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	13	No	NOVW5GNL	NOVW5GNL	NOVW5GNL
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	No	NOV79NYU	NOV79NYU	NOV79NYU
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV1RQVK	NOV1RQVK	NOV1RQVK
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	No	NOVIY8B0	NOVIY8B0	NOVIY8B0
0.134424408807806	0.628017911150351	2.99427723903142	0.209739399867162	0.83387107276866	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	No	NOV5TU26	NOV5TU26	NOV5TU26
0.336061022019514	1.32073037466281	2.99327314697652	0.441232827681252	0.659044449862876	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	No	NOVGOI29	NOVGOI29	NOVGOI29
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVU5XYI	NOVU5XYI	NOVU5XYI
0.672122044039028	2.93498778094271	2.96273144050233	0.990635783189676	0.321863458268077	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	No	NOVE43V8	NOVE43V8	NOVE43V8
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJ2RQ6	NOVJ2RQ6	NOVJ2RQ6
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	No	NOVMTFRQ	NOVMTFRQ	NOVMTFRQ
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	No	NOVWWIQJ	NOVWWIQJ	NOVWWIQJ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVX5Z5P	NOVX5Z5P	NOVX5Z5P
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQP5NQ	NOVQP5NQ	NOVQP5NQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVCILK2	NOVCILK2	NOVCILK2
0.201636613211709	0.849969004377824	2.99427723903142	0.283864497681841	0.776514224524386	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	No	NOVLK5C1	NOVLK5C1	NOVLK5C1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVZXNC4	NOVZXNC4	NOVZXNC4
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV3OKL3	NOV3OKL3	NOV3OKL3
0.268848817615611	1.0719200976053	2.99427723903142	0.357989595496521	0.72035109985984	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	No	NOVVM3X0	NOVVM3X0	NOVVM3X0
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	No	NOV5TS7K	NOV5TS7K	NOV5TS7K
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV84F5K	NOV84F5K	NOV84F5K
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	No	NOVDCA94	NOVDCA94	NOVDCA94
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2G50U	NOV2G50U	NOV2G50U
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVDLMU4	NOVDLMU4	NOVDLMU4
0.268848817615611	1.0719200976053	2.99427723903142	0.357989595496521	0.72035109985984	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	No	NOVTS92P	NOVTS92P	NOVTS92P
0.47048543082732	2.40935851639318	2.97250645039589	0.810547784033332	0.417625413408033	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	27	No	NOV008Y2	NOV008Y2	NOV008Y2
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4XUTS	NOV4XUTS	NOV4XUTS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJ1ULQ	NOVJ1ULQ	NOVJ1ULQ
0.604909839635126	2.78010974496118	2.96525592595921	0.937561483520807	0.348469813054284	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	No	NOVEH3SO	NOVEH3SO	NOVEH3SO
0.265122566135617	1.62115027400246	2.99055229539216	0.542090595272427	0.587756097218369	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	No	NOV9ESEO	NOV9ESEO	NOV9ESEO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVIAXMF	NOVIAXMF	NOVIAXMF
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVF9L70	NOVF9L70	NOVF9L70
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRH9MJ	NOVRH9MJ	NOVRH9MJ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVM1JPQ	NOVM1JPQ	NOVM1JPQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSUS7L	NOVSUS7L	NOVSUS7L
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJJGEC	NOVJJGEC	NOVJJGEC
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQS84F	NOVQS84F	NOVQS84F
0.406916123314739	-0.368789735407054	2.99077554952803	-0.123309064588699	0.901862363111156	0.941191034947906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	No	NOV3CGHP	NOV3CGHP	NOV3CGHP
0.611856370041917	-0.645882338418915	2.97738959180155	-0.216929064371487	0.828263626790591	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	2	0	0	0	3	0	No	NOVU00O3	NOVU00O3	NOVU00O3
0.534948477767182	-0.140916708238039	2.98643672128788	-0.0471855664088104	0.962365331045986	0.977440500880029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	No	NOVBA1U9	NOVBA1U9	NOVBA1U9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNO27C	NOVNO27C	NOVNO27C
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	No	NOVHO9GG	NOVHO9GG	NOVHO9GG
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	No	NOVS7ECP	NOVS7ECP	NOVS7ECP
0.544858931467034	-1.19135848039153	2.97689669741859	-0.400201485467941	0.689008120597276	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	9	3	0	0	0	0	0	No	NOVDXT2R	NOVDXT2R	NOVDXT2R
0.686682380300486	2.97045402694282	2.96219010646993	1.00278980084865	0.315962290850683	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	3	0	No	NOV82MUT	NOV82MUT	NOV82MUT
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVTQD4M	NOVTQD4M	NOVTQD4M
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV6XEZN	NOV6XEZN	NOV6XEZN
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVF5M4X	NOVF5M4X	NOVF5M4X
0.672122044039028	2.93498778094271	2.96273144050233	0.990635783189676	0.321863458268077	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	No	NOVOVHX4	NOVOVHX4	NOVOVHX4
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVV4KV9	NOVV4KV9	NOVV4KV9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV6O45N	NOV6O45N	NOV6O45N
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVZTMHE	NOVZTMHE	NOVZTMHE
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	No	NOVKY033	NOVKY033	NOVKY033
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV59DAX	NOV59DAX	NOV59DAX
0.0672122044039028	0.406066817922877	2.99427723903142	0.135614302052482	0.892126198509099	0.939236020706447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	NOVJR5M0	NOVJR5M0	NOVJR5M0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVKYNLV	NOVKYNLV	NOVKYNLV
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	No	NOVVSRWC	NOVVSRWC	NOVVSRWC
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	No	NOVTUB7U	NOVTUB7U	NOVTUB7U
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGXY11	NOVGXY11	NOVGXY11
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVE148U	NOVE148U	NOVE148U
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2GSY3	NOV2GSY3	NOV2GSY3
0.0672122044039028	0.406066817922877	2.99427723903142	0.135614302052482	0.892126198509099	0.939236020706447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	No	NOVIXSRI	NOVIXSRI	NOVIXSRI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVE6QUA	NOVE6QUA	NOVE6QUA
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	No	NOV403AB	NOV403AB	NOV403AB
0.164223608082424	-0.768017074730253	2.99206121271114	-0.256684947309064	0.797421992617279	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	No	NOVLF48B	NOVLF48B	NOVLF48B
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV22Q63	NOV22Q63	NOV22Q63
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV9EZ2D	NOV9EZ2D	NOV9EZ2D
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2F91Q	NOV2F91Q	NOV2F91Q
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2D3ZM	NOV2D3ZM	NOV2D3ZM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJ36TD	NOVJ36TD	NOVJ36TD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8ZNWV	NOV8ZNWV	NOV8ZNWV
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV542TJ	NOV542TJ	NOV542TJ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV837K5	NOV837K5	NOV837K5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQGF0F	NOVQGF0F	NOVQGF0F
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJQZZX	NOVJQZZX	NOVJQZZX
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV9FAK5	NOV9FAK5	NOV9FAK5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVBQ6PS	NOVBQ6PS	NOVBQ6PS
0.537697635231223	2.60658466417439	2.96842145703172	0.878104643125996	0.379886933476105	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	30	No	NOVRDMNO	NOVRDMNO	NOVRDMNO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0FF1I	NOV0FF1I	NOV0FF1I
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVKAUW7	NOVKAUW7	NOVKAUW7
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVCKCOM	NOVCKCOM	NOVCKCOM
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVULAHD	NOVULAHD	NOVULAHD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVY1H0F	NOVY1H0F	NOVY1H0F
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRFKUJ	NOVRFKUJ	NOVRFKUJ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVWI9E9	NOVWI9E9	NOVWI9E9
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVM5651	NOVM5651	NOVM5651
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVM50UY	NOVM50UY	NOVM50UY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVL6237	NOVL6237	NOVL6237
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV4AZRG	NOV4AZRG	NOV4AZRG
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGFSW3	NOVGFSW3	NOVGFSW3
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGDK3T	NOVGDK3T	NOVGDK3T
0.397683849203425	2.20960261378782	2.97687325018297	0.742256195708705	0.457932126493849	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	25	0	0	0	No	NOV7VVJF	NOV7VVJF	NOV7VVJF
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVL1P2T	NOVL1P2T	NOVL1P2T
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVVGDZ6	NOVVGDZ6	NOVVGDZ6
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV9PWCH	NOV9PWCH	NOV9PWCH
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQHPHQ	NOVQHPHQ	NOVQHPHQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV51CT8	NOV51CT8	NOV51CT8
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVMVMWN	NOVMVMWN	NOVMVMWN
0.415104207142778	2.25561544566565	2.97585879184413	0.757971262563791	0.448468186669277	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	No	NOV0W1EI	NOV0W1EI	NOV0W1EI
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVRCKK0	NOVRCKK0	NOVRCKK0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXKO4D	NOVXKO4D	NOVXKO4D
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7LXS8	NOV7LXS8	NOV7LXS8
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFLYIO	NOVFLYIO	NOVFLYIO
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV08NTB	NOV08NTB	NOV08NTB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNABKC	NOVNABKC	NOVNABKC
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0I8EB	NOV0I8EB	NOV0I8EB
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVPRLFR	NOVPRLFR	NOVPRLFR
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJXRKY	NOVJXRKY	NOVJXRKY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVNPLFD	NOVNPLFD	NOVNPLFD
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVSPZ7K	NOVSPZ7K	NOVSPZ7K
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV0Z4DZ	NOV0Z4DZ	NOV0Z4DZ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVGGI45	NOVGGI45	NOVGGI45
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVUKETP	NOVUKETP	NOVUKETP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVI9ZMH	NOVI9ZMH	NOVI9ZMH
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7LN6Y	NOV7LN6Y	NOV7LN6Y
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV8GTO6	NOV8GTO6	NOV8GTO6
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	No	NOVU4PJX	NOVU4PJX	NOVU4PJX
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVT01X1	NOVT01X1	NOVT01X1
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVI144C	NOVI144C	NOVI144C
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVJ2MSQ	NOVJ2MSQ	NOVJ2MSQ
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVFUPBE	NOVFUPBE	NOVFUPBE
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVXY48Z	NOVXY48Z	NOVXY48Z
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	No	NOVHB61V	NOVHB61V	NOVHB61V
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV7HFTS	NOV7HFTS	NOV7HFTS
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOV2S6VK	NOV2S6VK	NOV2S6VK
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHE7EY	NOVHE7EY	NOVHE7EY
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVHWQS3	NOVHWQS3	NOVHWQS3
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVLKVCU	NOVLKVCU	NOVLKVCU
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVPDW1H	NOVPDW1H	NOVPDW1H
0	0	0	0	1	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	No	NOVIMIA6	NOVIMIA6	NOVIMIA6
0.400952152764563	2.23294512573015	2.97635464904351	0.750228178099588	0.453117290579386	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	11	0	0	No	NOVDPGYP	NOVDPGYP	NOVDPGYP
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVBAWX5	NOVBAWX5	NOVBAWX5
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVF32C0	NOVF32C0	NOVF32C0
0	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	No	NOVQ3UW0	NOVQ3UW0	NOVQ3UW0
0.178226848283652	-1.1550420862603	2.98941907983322	-0.386376769336986	0.699217652263188	0.921601248521495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	No	NOVF0Q6Q	NOVF0Q6Q	NOVF0Q6Q
